campaign_id,platform,impressions,clicks,conversions,spend,revenue
camp 3,generic,3351,18,3,2.4218,186.3072
camp 3,generic,1847,5,3,0.8504,90.0233
camp 3,generic,6457,12,3,1.9055,114.8918
camp 3,generic,1021,2,0,0.1051,0.0
camp 3,generic,837,6,0,0.5936,0.0
camp 3,generic,41,0,0,0.0206,0.0
camp 3,generic,4976,11,0,0.1694,0.0
camp 3,generic,2933,13,0,0.3744,0.0
camp 3,generic,2363,54,0,1.6325,0.0
camp 3,generic,353,6,0,0.1649,0.0
camp 3,generic,9663,38,0,0.6457,0.0
camp 3,generic,2384,7,1,0.6297,323.6915
camp 3,generic,912,10,2,0.5816,171.6637
camp 3,generic,117,1,0,0.0602,0.0
camp 3,generic,20651,93,6,6.403,697.0135
camp 3,generic,4245,39,0,0.2604,0.0
camp 3,generic,347,6,0,0.2074,0.0
camp 3,generic,10,0,0,0.0026,0.0
camp 3,generic,21100,58,0,0.9023,0.0
camp 3,generic,2,0,0,0.003,0.0
camp 3,generic,6157,61,0,0.6293,0.0
camp 3,generic,751,24,0,0.4583,0.0
camp 3,generic,16,0,0,0.0054,0.0
camp 3,generic,37916,163,0,2.8794,0.0
camp 3,generic,92,0,0,0.0191,0.0
camp 3,generic,1,0,0,0.0006,0.0
camp 3,generic,279,0,0,0.0124,0.0
camp 3,generic,35,1,0,0.0017,0.0
camp 3,generic,216,0,0,0.0018,0.0
camp 3,generic,107,0,0,0.0104,0.0
camp 3,generic,8,0,0,0.0032,0.0
camp 3,generic,702,0,0,0.0082,0.0
camp 3,generic,3826,19,2,1.9793,184.4384
camp 3,generic,2891,25,0,0.2492,0.0
camp 3,generic,5875,69,0,0.8363,0.0
camp 3,generic,428,2,0,0.1184,0.0
camp 3,generic,128,1,1,0.0742,130.3095
camp 3,generic,15,0,0,0.0077,0.0
camp 3,generic,941,2,0,0.2219,0.0
camp 3,generic,2117,3,0,0.0591,0.0
camp 3,generic,11,0,0,0.0073,0.0
camp 3,generic,758,1,0,0.0212,0.0
camp 3,generic,2245,9,0,0.0969,0.0
camp 3,generic,29,1,1,0.0254,135.5155
camp 3,generic,5,0,0,0.0022,0.0
camp 3,generic,1686,2,0,0.0968,0.0
camp 3,generic,4304,10,0,0.8485,0.0
camp 3,generic,1769,3,0,1.0552,0.0
camp 3,generic,334,1,2,0.1271,116.9075
camp 3,generic,14280,39,8,3.4735,651.9484
camp 3,generic,3279,10,0,0.2387,0.0
camp 3,generic,325,4,0,0.222,0.0
camp 3,generic,20,0,0,0.0038,0.0
camp 3,generic,19779,47,0,0.9717,0.0
camp 3,generic,2,0,0,0.003,0.0
camp 3,generic,9091,46,0,0.8846,0.0
camp 3,generic,1028,8,0,0.5586,0.0
camp 3,generic,119,0,0,0.0299,0.0
camp 3,generic,37569,171,1,2.9475,157.2738
camp 3,generic,1,0,0,0.0001,0.0
camp 1,generic,17,0,0,0.0287,0.0
camp 1,generic,13172,71,14,6.3298,538.5311
camp 1,generic,9789,64,35,10.7643,1114.7303
camp 1,generic,73600,651,397,65.7159,19799.1346
camp 1,generic,182,0,0,0.0243,0.0
camp 1,generic,12,0,0,0.0034,0.0
camp 1,generic,666,4,2,0.1041,144.8996
camp 1,generic,1308,9,0,0.3383,0.0
camp 1,generic,571,0,0,0.3565,0.0
camp 1,generic,5769,64,14,2.8052,594.6693
camp 1,generic,14655,108,36,7.8401,1160.8626
camp 1,generic,141269,3011,1664,117.4515,82891.5712
camp 1,generic,21052,185,152,10.711,8906.0565
camp 1,generic,37421,261,197,34.0024,10969.8496
camp 1,generic,107,0,0,0.0257,0.0
camp 1,generic,213,3,0,0.1714,0.0
camp 1,generic,90,1,0,0.0469,0.0
camp 1,generic,243,0,0,0.0412,0.0
camp 1,generic,1069,7,0,0.3606,0.0
camp 1,generic,5753,167,42,4.5188,1918.851
camp 1,generic,1193,14,3,0.5904,349.2943
camp 1,generic,2761,20,2,1.4163,288.6246
camp 1,generic,21,0,0,0.0387,0.0
camp 1,generic,19973,91,96,11.3074,4205.787
camp 1,generic,33826,530,255,24.0911,12379.0755
camp 1,generic,2622,14,3,1.4705,69.6933
camp 1,generic,159835,1065,746,133.596,37213.8798
camp 1,generic,135,3,0,0.0275,0.0
camp 1,generic,44,1,0,0.0273,0.0
camp 1,generic,1,0,0,0.0006,0.0
camp 1,generic,1338,4,1,0.3187,38.1771
camp 1,generic,1635,16,6,0.6363,406.7469
camp 1,generic,884,32,8,0.5928,205.5145
camp 1,generic,154,0,0,0.0971,0.0
camp 1,generic,13529,100,17,6.8438,886.6247
camp 1,generic,846,2,0,0.2361,0.0
camp 1,generic,259,0,0,0.1037,0.0
camp 1,generic,7,0,0,0.0046,0.0
camp 1,generic,2399,0,0,0.4454,0.0
camp 1,generic,3,0,0,0.0,0.0
camp 1,generic,24,0,0,0.0007,0.0
camp 1,generic,57,0,0,0.0104,0.0
camp 1,generic,18,0,0,0.0072,0.0
camp 1,generic,164,0,0,0.0122,0.0
camp 1,generic,24722,332,277,38.8738,12968.4248
camp 1,generic,146,0,0,0.092,0.0
camp 1,generic,1848,39,6,1.7867,161.8925
camp 1,generic,3347,25,4,2.2275,295.9397
camp 1,generic,9136,59,13,4.794,457.8552
camp 1,generic,134,0,0,0.0821,0.0
camp 1,generic,8770,54,16,7.3503,883.5959
camp 1,generic,33,0,0,0.0142,0.0
camp 1,generic,3,0,0,0.0012,0.0
camp 1,generic,1,0,0,0.0008,0.0
camp 1,generic,41,0,0,0.0075,0.0
camp 1,generic,222,6,3,0.112,121.98
camp 1,generic,393,1,0,0.1918,0.0
camp 1,generic,12,0,0,0.0096,0.0
camp 1,generic,689,4,0,0.3473,0.0
camp 1,generic,19,0,0,0.0366,0.0
camp 1,generic,44231,218,115,22.4203,5307.1075
camp 1,generic,131668,1564,803,133.0178,31424.0208
camp 1,generic,5634,25,11,2.1432,331.5005
camp 1,generic,140883,720,537,84.2726,23722.172
camp 1,generic,295,4,1,0.0495,18.7949
camp 1,generic,139,2,4,0.1044,190.6989
camp 1,generic,12,0,0,0.0046,0.0
camp 1,generic,1300,8,1,0.2459,16.1518
camp 1,generic,3636,18,1,1.0565,17.0729
camp 1,generic,5082,80,8,4.3809,417.8518
camp 1,generic,418,0,0,0.157,0.0
camp 1,generic,13034,77,21,4.4926,1984.5384
camp 3,generic,2137,1,0,0.3258,0.0
camp 3,generic,285,0,0,0.072,0.0
camp 3,generic,11576,34,7,3.2858,588.3839
camp 3,generic,4337,6,0,0.1529,0.0
camp 3,generic,122,0,0,0.0289,0.0
camp 3,generic,18251,44,0,0.8054,0.0
camp 3,generic,7056,25,0,0.4225,0.0
camp 3,generic,489,2,0,0.089,0.0
camp 3,generic,31593,158,1,2.6637,6.6609
camp 3,generic,3002,5,0,0.6165,0.0
camp 3,generic,4621,59,7,3.4577,141.4156
camp 3,generic,2543,11,0,1.2688,0.0
camp 3,generic,8914,24,15,2.5892,1116.5914
camp 3,generic,2034,7,0,0.2033,0.0
camp 3,generic,1242,13,0,0.8806,0.0
camp 3,generic,126,3,0,0.0662,0.0
camp 3,generic,8203,12,0,0.2936,0.0
camp 3,generic,4739,25,0,0.5823,0.0
camp 3,generic,3668,47,0,2.5461,0.0
camp 3,generic,735,11,0,0.3685,0.0
camp 3,generic,15207,59,1,1.0687,105.9749
camp 3,generic,2983,16,1,0.8611,34.6664
camp 3,generic,1064,13,5,0.6873,378.0275
camp 3,generic,204,0,0,0.121,0.0
camp 3,generic,25814,89,7,8.3011,599.6854
camp 3,generic,6792,39,0,0.3488,0.0
camp 3,generic,480,14,0,0.2887,0.0
camp 3,generic,13,0,0,0.0038,0.0
camp 3,generic,30388,61,0,1.3187,0.0
camp 3,generic,8732,52,0,0.8504,0.0
camp 3,generic,967,27,0,0.5949,0.0
camp 3,generic,30,0,0,0.0122,0.0
camp 3,generic,50886,187,2,3.9602,207.5562
camp 3,generic,122,0,0,0.0164,0.0
camp 3,generic,2,0,0,0.0008,0.0
camp 3,generic,343,0,0,0.0224,0.0
camp 3,generic,58,0,0,0.0027,0.0
camp 3,generic,2,0,0,0.0008,0.0
camp 3,generic,347,0,0,0.0032,0.0
camp 3,generic,203,0,0,0.0107,0.0
camp 3,generic,2,0,0,0.0008,0.0
camp 3,generic,1014,0,0,0.0116,0.0
camp 3,generic,4656,24,2,2.5727,1314.1486
camp 3,generic,3677,16,0,0.3493,0.0
camp 3,generic,7830,60,0,1.1839,0.0
camp 3,generic,512,4,0,0.1392,0.0
camp 3,generic,169,1,0,0.1007,0.0
camp 3,generic,21,0,0,0.0099,0.0
camp 3,generic,1220,0,0,0.2968,0.0
camp 3,generic,2265,11,0,0.0759,0.0
camp 3,generic,16,0,0,0.0113,0.0
camp 3,generic,4,0,0,0.0014,0.0
camp 3,generic,913,4,0,0.0257,0.0
camp 3,generic,2647,12,1,0.132,70.6677
camp 3,generic,70,0,0,0.0345,0.0
camp 3,generic,13,0,0,0.0052,0.0
camp 3,generic,2341,10,0,0.1314,0.0
camp 3,generic,5545,8,1,1.1138,22.666
camp 3,generic,2298,11,0,1.4949,0.0
camp 3,generic,442,0,0,0.1619,0.0
camp 3,generic,18233,48,4,4.393,693.5695
camp 3,generic,5072,21,0,0.4233,0.0
camp 3,generic,436,1,0,0.2733,0.0
camp 3,generic,58,2,0,0.0118,0.0
camp 3,generic,26726,59,0,1.1991,0.0
camp 3,generic,12351,60,2,1.2996,153.2826
camp 3,generic,1335,19,0,0.762,0.0
camp 3,generic,179,0,0,0.0445,0.0
camp 3,generic,50425,228,2,3.5911,93.1334
camp 3,generic,1,0,0,0.0009,0.0
camp 3,generic,3,0,0,0.0,0.0
camp 3,generic,2,0,0,0.0001,0.0
camp 1,generic,3,0,0,0.004,0.0
camp 1,generic,16557,134,77,8.5471,3856.1066
camp 1,generic,8332,90,94,12.8485,3084.9344
camp 1,generic,115247,979,578,92.0315,29155.3231
camp 1,generic,225,1,0,0.0335,0.0
camp 1,generic,25,0,0,0.0296,0.0
camp 1,generic,1045,4,0,0.1927,0.0
camp 1,generic,1739,23,0,0.5856,0.0
camp 1,generic,394,4,2,0.4297,391.3487
camp 1,generic,10999,138,18,4.488,983.4908
camp 1,generic,19431,111,108,11.0745,5397.4304
camp 1,generic,201786,4855,2237,168.613,116187.1581
camp 1,generic,25806,240,112,13.082,4215.2771
camp 1,generic,53620,264,157,37.5251,8071.4877
camp 1,generic,154,1,0,0.0186,0.0
camp 1,generic,361,5,0,0.2528,0.0
camp 1,generic,91,3,0,0.0443,0.0
camp 1,generic,325,0,0,0.0638,0.0
camp 1,generic,1838,10,3,0.6162,119.5506
camp 1,generic,9697,338,63,7.7134,3998.2728
camp 1,generic,1453,31,3,0.7261,145.4494
camp 1,generic,3597,27,7,1.3905,200.6203
camp 1,generic,8,0,0,0.01,0.0
camp 1,generic,24644,114,67,13.8528,2598.5545
camp 1,generic,31161,506,267,22.3898,15733.4658
camp 1,generic,5963,31,18,3.4804,1008.8668
camp 1,generic,190966,1221,1108,162.1797,55775.9045
camp 1,generic,183,2,0,0.0326,0.0
camp 1,generic,65,1,0,0.0429,0.0
camp 1,generic,9,0,0,0.0058,0.0
camp 1,generic,1650,9,0,0.3273,0.0
camp 1,generic,2133,13,5,0.8723,222.1655
camp 1,generic,869,33,3,0.5786,130.5207
camp 1,generic,306,2,0,0.1869,0.0
camp 1,generic,16973,142,25,8.84,741.3174
camp 1,generic,928,1,0,0.1845,0.0
camp 1,generic,318,0,0,0.1273,0.0
camp 1,generic,7,0,0,0.0046,0.0
camp 1,generic,2439,3,10,0.537,336.7649
camp 1,generic,5,0,0,0.0002,0.0
camp 1,generic,5,0,0,0.0,0.0
camp 1,generic,49,0,0,0.0057,0.0
camp 1,generic,34,0,0,0.0136,0.0
camp 1,generic,154,0,0,0.0197,0.0
camp 1,generic,30410,436,368,47.8089,14982.8119
camp 1,generic,197,2,0,0.0812,0.0
camp 1,generic,2285,36,5,2.1979,164.8592
camp 1,generic,3578,32,7,2.9283,394.1246
camp 1,generic,11179,67,54,6.0077,2218.5244
camp 1,generic,239,0,0,0.1627,0.0
camp 1,generic,11344,66,36,8.9094,1838.6434
camp 1,generic,26,0,0,0.0041,0.0
camp 1,generic,12,0,0,0.0048,0.0
camp 1,generic,77,0,0,0.0134,0.0
camp 1,generic,309,5,1,0.1364,87.1584
camp 1,generic,467,3,0,0.2157,0.0
camp 1,generic,2,0,0,0.0011,0.0
camp 1,generic,827,5,0,0.3592,0.0
camp 1,generic,14,0,0,0.0207,0.0
camp 1,generic,54848,256,177,26.8607,7764.1487
camp 1,generic,122182,2014,961,143.5732,45551.1846
camp 1,generic,16315,89,45,6.022,1847.9765
camp 1,generic,226304,1247,568,127.1185,30132.309
camp 1,generic,7,0,0,0.0056,0.0
camp 1,generic,443,1,0,0.0533,0.0
camp 1,generic,168,4,0,0.1846,0.0
camp 1,generic,101,3,0,0.0365,0.0
camp 1,generic,1959,7,0,0.398,0.0
camp 1,generic,4961,26,1,1.3556,5.832
camp 1,generic,5055,143,18,5.5376,1266.1886
camp 1,generic,1146,12,6,0.4051,625.6055
camp 1,generic,21399,174,29,8.2624,1463.5379
camp 1,generic,3,0,0,0.0025,0.0
camp 1,generic,16,0,0,0.0034,0.0
camp 3,generic,2467,11,0,0.4069,0.0
camp 3,generic,150,0,0,0.0619,0.0
camp 3,generic,18180,42,3,5.0799,371.4904
camp 3,generic,4503,6,0,0.1892,0.0
camp 3,generic,93,1,0,0.0264,0.0
camp 3,generic,21598,57,0,1.1779,0.0
camp 3,generic,5,0,0,0.0077,0.0
camp 3,generic,8847,27,1,0.6343,300.5581
camp 3,generic,309,0,0,0.0518,0.0
camp 3,generic,43068,243,5,4.5416,440.0204
camp 3,generic,3991,5,0,0.8579,0.0
camp 3,generic,7834,65,4,5.7894,205.2565
camp 3,generic,3414,16,1,1.6536,69.3975
camp 3,generic,17864,25,3,4.6243,110.6449
camp 3,generic,2423,2,0,0.2361,0.0
camp 3,generic,2308,31,0,1.6106,0.0
camp 3,generic,169,2,0,0.0793,0.0
camp 3,generic,10763,15,0,0.481,0.0
camp 3,generic,6695,37,1,0.8241,25.0631
camp 3,generic,7361,123,2,5.1857,563.9751
camp 3,generic,1184,12,0,0.5602,0.0
camp 3,generic,23454,68,1,2.0092,44.6012
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,3751,11,1,1.047,33.2841
camp 3,generic,1060,15,2,0.6783,50.967
camp 3,generic,469,1,0,0.2838,0.0
camp 3,generic,29904,113,17,10.1325,666.5602
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,7212,24,0,0.4069,0.0
camp 3,generic,449,12,0,0.2769,0.0
camp 3,generic,15,0,0,0.0039,0.0
camp 3,generic,33916,70,0,1.7096,0.0
camp 3,generic,2,0,0,0.0038,0.0
camp 3,generic,10537,53,1,1.0802,191.3352
camp 3,generic,1092,30,0,0.6747,0.0
camp 3,generic,78,0,0,0.0471,0.0
camp 3,generic,59015,203,1,5.3919,53.2131
camp 3,generic,138,0,0,0.0196,0.0
camp 3,generic,6,0,0,0.0024,0.0
camp 3,generic,302,0,0,0.0241,0.0
camp 3,generic,68,0,0,0.0038,0.0
camp 3,generic,6,0,0,0.0024,0.0
camp 3,generic,321,0,0,0.0041,0.0
camp 3,generic,193,1,0,0.0126,0.0
camp 3,generic,1,0,0,0.0004,0.0
camp 3,generic,853,1,0,0.0125,0.0
camp 3,generic,5276,33,15,2.8383,1734.3914
camp 3,generic,4138,16,0,0.4177,0.0
camp 3,generic,8808,106,0,1.5152,0.0
camp 3,generic,545,4,0,0.1434,0.0
camp 3,generic,273,0,0,0.131,0.0
camp 3,generic,47,0,0,0.0218,0.0
camp 3,generic,1370,3,0,0.3642,0.0
camp 3,generic,2714,4,0,0.0797,0.0
camp 3,generic,35,0,0,0.0272,0.0
camp 3,generic,2,0,0,0.0007,0.0
camp 3,generic,1116,2,0,0.0327,0.0
camp 3,generic,2963,12,0,0.1653,0.0
camp 3,generic,143,0,0,0.0882,0.0
camp 3,generic,22,0,0,0.0095,0.0
camp 3,generic,2428,13,0,0.141,0.0
camp 3,generic,7157,10,0,1.4342,0.0
camp 3,generic,1989,17,1,1.9169,37.1009
camp 3,generic,1532,5,0,0.5381,0.0
camp 3,generic,26312,74,8,7.2213,1194.3644
camp 3,generic,2,0,0,0.003,0.0
camp 3,generic,5654,14,0,0.4579,0.0
camp 3,generic,459,1,0,0.3994,0.0
camp 3,generic,102,0,0,0.0286,0.0
camp 3,generic,33887,71,0,1.9232,0.0
camp 3,generic,16449,52,0,1.659,0.0
camp 3,generic,1459,27,0,1.116,0.0
camp 3,generic,819,7,0,0.2376,0.0
camp 3,generic,66194,299,1,6.2044,75.3086
camp 3,generic,8,0,0,0.0064,0.0
camp 3,generic,3,0,0,0.0022,0.0
camp 3,generic,4,0,0,0.0002,0.0
camp 3,generic,15,0,0,0.0016,0.0
camp 1,generic,13,0,0,0.0171,0.0
camp 1,generic,16355,143,65,8.24,2650.0636
camp 1,generic,7495,89,13,12.8336,1244.8472
camp 1,generic,78157,830,403,63.7192,18595.5033
camp 1,generic,171,0,0,0.0158,0.0
camp 1,generic,1,0,0,0.0019,0.0
camp 1,generic,484,6,1,0.0918,41.8197
camp 1,generic,1724,12,1,0.3642,111.1292
camp 1,generic,321,4,5,0.4985,216.0241
camp 1,generic,6538,146,11,3.0279,428.1085
camp 1,generic,20601,137,70,10.2471,2582.2432
camp 1,generic,201697,5184,2069,169.8765,112190.5701
camp 1,generic,27496,330,174,14.1136,9469.1114
camp 1,generic,26430,230,143,27.7992,8357.6223
camp 1,generic,126,0,0,0.0249,0.0
camp 1,generic,331,12,0,0.2469,0.0
camp 1,generic,113,1,0,0.055,0.0
camp 1,generic,153,0,0,0.0323,0.0
camp 1,generic,1687,13,5,0.493,110.7039
camp 1,generic,10225,313,57,8.277,3957.5323
camp 1,generic,1859,32,6,0.944,824.8956
camp 1,generic,1866,18,4,1.0562,186.1681
camp 1,generic,10,0,0,0.0178,0.0
camp 1,generic,25405,110,88,13.3935,2501.2594
camp 1,generic,32317,418,268,23.0094,11591.2
camp 1,generic,6463,36,12,3.7019,448.2125
camp 1,generic,139061,945,689,118.2606,29169.476
camp 1,generic,146,3,0,0.0264,0.0
camp 1,generic,72,0,0,0.0521,0.0
camp 1,generic,16,1,0,0.0106,0.0
camp 1,generic,985,5,2,0.1791,210.7202
camp 1,generic,2487,19,1,1.0168,28.0481
camp 1,generic,822,26,5,0.5534,286.4769
camp 1,generic,496,7,4,0.3046,145.5314
camp 1,generic,10863,80,14,5.3137,784.0994
camp 1,generic,914,0,1,0.299,35.5852
camp 1,generic,291,0,0,0.1161,0.0
camp 1,generic,23,0,0,0.0151,0.0
camp 1,generic,1733,0,0,0.4255,0.0
camp 1,generic,5,0,0,0.0007,0.0
camp 1,generic,31,0,0,0.0005,0.0
camp 1,generic,97,0,0,0.0155,0.0
camp 1,generic,21,0,0,0.0083,0.0
camp 1,generic,87,0,0,0.0108,0.0
camp 1,generic,28736,446,229,42.8352,11809.194
camp 1,generic,177,2,0,0.0597,0.0
camp 1,generic,2156,25,6,1.9388,737.8784
camp 1,generic,3564,39,23,2.8,1492.7133
camp 1,generic,9825,74,49,5.9351,2475.4591
camp 1,generic,224,2,0,0.1659,0.0
camp 1,generic,9644,45,44,7.51,1138.5931
camp 1,generic,32,0,0,0.0047,0.0
camp 1,generic,32,0,0,0.0128,0.0
camp 1,generic,71,0,0,0.0111,0.0
camp 1,generic,248,5,1,0.1133,21.8004
camp 1,generic,493,4,0,0.2516,0.0
camp 1,generic,11,1,0,0.0087,0.0
camp 1,generic,754,13,1,0.5153,65.4014
camp 1,generic,15,0,0,0.0276,0.0
camp 1,generic,55313,248,90,26.0365,4837.3487
camp 1,generic,120402,2194,1023,150.512,43474.5102
camp 1,generic,16087,99,28,6.0209,1445.3498
camp 1,generic,140190,945,457,88.4308,21230.8491
camp 1,generic,12,0,0,0.0096,0.0
camp 1,generic,404,1,0,0.0572,0.0
camp 1,generic,76,6,2,0.0853,702.4274
camp 1,generic,89,0,0,0.0308,0.0
camp 1,generic,1038,5,0,0.1724,0.0
camp 1,generic,4898,36,3,1.3266,74.2678
camp 1,generic,5001,130,11,6.0354,1055.7889
camp 1,generic,1416,20,2,0.5039,34.8674
camp 1,generic,12459,95,13,4.6815,211.4247
camp 1,generic,2,0,0,0.0008,0.0
camp 3,generic,2240,16,0,0.3261,0.0
camp 3,generic,19,0,0,0.0308,0.0
camp 3,generic,9834,21,1,2.1976,25.9213
camp 3,generic,1,0,0,0.0007,0.0
camp 3,generic,3739,5,0,0.1201,0.0
camp 3,generic,25,0,0,0.0274,0.0
camp 3,generic,14039,32,0,0.4487,0.0
camp 3,generic,1,0,0,0.0007,0.0
camp 3,generic,6886,20,0,0.3798,0.0
camp 3,generic,24,0,0,0.0256,0.0
camp 3,generic,26595,103,1,1.5219,13.0816
camp 3,generic,3212,9,1,0.5986,11.9789
camp 3,generic,5708,67,8,4.3245,1130.2618
camp 3,generic,2775,10,0,1.3358,0.0
camp 3,generic,7179,8,0,1.8937,0.0
camp 3,generic,1090,3,0,0.0979,0.0
camp 3,generic,1326,3,0,0.9809,0.0
camp 3,generic,69,0,0,0.0349,0.0
camp 3,generic,5635,10,0,0.1915,0.0
camp 3,generic,3819,8,0,0.4246,0.0
camp 3,generic,3845,65,0,2.8163,0.0
camp 3,generic,677,6,0,0.3345,0.0
camp 3,generic,12452,50,0,0.776,0.0
camp 3,generic,1,0,0,0.0015,0.0
camp 3,generic,2665,6,2,0.6926,51.8691
camp 3,generic,840,12,1,0.5337,63.6201
camp 3,generic,287,3,0,0.1721,0.0
camp 3,generic,19843,57,8,5.4536,1304.772
camp 3,generic,1,0,0,0.0008,0.0
camp 3,generic,4138,14,0,0.2124,0.0
camp 3,generic,309,8,0,0.1863,0.0
camp 3,generic,3,0,0,0.0007,0.0
camp 3,generic,19471,43,1,0.626,11.0331
camp 3,generic,3,0,0,0.0046,0.0
camp 3,generic,6612,28,1,0.6098,14.7798
camp 3,generic,801,19,0,0.4839,0.0
camp 3,generic,35,0,0,0.0169,0.0
camp 3,generic,36169,160,1,2.1323,126.1879
camp 3,generic,96,0,0,0.0138,0.0
camp 3,generic,2,0,0,0.0007,0.0
camp 3,generic,226,0,0,0.0119,0.0
camp 3,generic,63,0,0,0.0062,0.0
camp 3,generic,2,0,0,0.0007,0.0
camp 3,generic,75,0,0,0.0008,0.0
camp 3,generic,85,1,0,0.0079,0.0
camp 3,generic,2,0,0,0.0007,0.0
camp 3,generic,381,0,0,0.0045,0.0
camp 3,generic,3881,20,0,1.8739,0.0
camp 3,generic,2903,17,0,0.2445,0.0
camp 3,generic,6576,75,0,0.888,0.0
camp 3,generic,481,4,0,0.1343,0.0
camp 3,generic,157,0,0,0.0886,0.0
camp 3,generic,17,0,0,0.0088,0.0
camp 3,generic,837,2,0,0.1891,0.0
camp 3,generic,2201,3,0,0.055,0.0
camp 3,generic,11,0,0,0.0107,0.0
camp 3,generic,617,4,0,0.0148,0.0
camp 3,generic,2457,6,0,0.1101,0.0
camp 3,generic,55,0,0,0.038,0.0
camp 3,generic,7,0,0,0.003,0.0
camp 3,generic,1653,0,0,0.0792,0.0
camp 3,generic,2,0,0,0.003,0.0
camp 3,generic,5516,17,0,1.0153,0.0
camp 3,generic,1182,13,3,1.298,355.7117
camp 3,generic,1176,3,2,0.3917,78.4817
camp 3,generic,16559,25,0,3.1494,0.0
camp 3,generic,3045,3,0,0.2229,0.0
camp 3,generic,257,1,0,0.269,0.0
camp 3,generic,49,0,0,0.0095,0.0
camp 3,generic,19275,58,0,0.6404,0.0
camp 3,generic,7,0,0,0.0104,0.0
camp 3,generic,9796,53,0,0.9567,0.0
camp 3,generic,658,12,0,0.6146,0.0
camp 3,generic,468,1,0,0.1309,0.0
camp 3,generic,41284,136,5,2.1637,355.9874
camp 3,generic,4,0,0,0.0032,0.0
camp 3,generic,3,0,0,0.0001,0.0
camp 1,generic,24,0,0,0.0416,0.0
camp 1,generic,11157,68,42,4.7019,2529.4164
camp 1,generic,8670,97,43,11.7991,2374.3641
camp 1,generic,80947,817,513,63.4041,22444.0353
camp 1,generic,63,0,0,0.0046,0.0
camp 1,generic,21,0,0,0.0092,0.0
camp 1,generic,618,3,0,0.0927,0.0
camp 1,generic,1100,5,0,0.2008,0.0
camp 1,generic,449,2,0,0.4544,0.0
camp 1,generic,6561,83,14,2.9314,1245.0253
camp 1,generic,11391,59,41,5.2685,1978.987
camp 1,generic,214224,5196,2211,179.2729,106690.4906
camp 1,generic,31594,436,285,16.6211,10543.5717
camp 1,generic,27020,226,193,28.7402,9240.7411
camp 1,generic,96,1,0,0.0155,0.0
camp 1,generic,390,7,0,0.2866,0.0
camp 1,generic,98,6,0,0.0499,0.0
camp 1,generic,135,0,0,0.0225,0.0
camp 1,generic,912,11,4,0.2928,478.2792
camp 1,generic,10619,362,31,8.4349,2171.2145
camp 1,generic,2044,43,2,1.0799,80.9294
camp 1,generic,2043,27,6,1.1711,425.8446
camp 1,generic,17,0,0,0.0368,0.0
camp 1,generic,23174,99,105,12.666,4328.1868
camp 1,generic,31176,518,256,22.4172,9834.2722
camp 1,generic,6261,34,14,3.6613,1454.4205
camp 1,generic,141284,1010,667,121.8893,33443.825
camp 1,generic,3,0,0,0.0026,0.0
camp 1,generic,133,0,0,0.034,0.0
camp 1,generic,36,0,0,0.0237,0.0
camp 1,generic,13,0,0,0.0079,0.0
camp 1,generic,1124,5,0,0.2427,0.0
camp 1,generic,1837,11,1,0.7909,83.0621
camp 1,generic,731,26,0,0.5089,0.0
camp 1,generic,413,6,0,0.2519,0.0
camp 1,generic,11099,89,15,5.7288,606.1068
camp 1,generic,862,0,0,0.2163,0.0
camp 1,generic,272,1,3,0.1096,46.7711
camp 1,generic,7,0,0,0.0046,0.0
camp 1,generic,2061,0,0,0.402,0.0
camp 1,generic,67,0,0,0.0012,0.0
camp 1,generic,48,0,0,0.0103,0.0
camp 1,generic,11,0,0,0.0044,0.0
camp 1,generic,223,0,0,0.0164,0.0
camp 1,generic,28794,440,320,42.24,21775.423
camp 1,generic,185,2,0,0.0688,0.0
camp 1,generic,2159,31,4,2.0243,256.7106
camp 1,generic,3551,37,32,2.8337,2430.5075
camp 1,generic,11418,85,42,6.6648,2693.1797
camp 1,generic,217,2,4,0.1583,224.4236
camp 1,generic,9804,60,60,7.6319,1251.4947
camp 1,generic,40,0,0,0.0016,0.0
camp 1,generic,13,0,0,0.0043,0.0
camp 1,generic,62,0,0,0.0144,0.0
camp 1,generic,270,2,0,0.1085,0.0
camp 1,generic,469,2,0,0.251,0.0
camp 1,generic,22,4,0,0.0173,0.0
camp 1,generic,691,2,0,0.3442,0.0
camp 1,generic,23,0,0,0.0414,0.0
camp 1,generic,46495,225,99,22.1733,4844.4999
camp 1,generic,137852,2232,1106,159.1998,51247.1971
camp 1,generic,14790,87,39,5.6961,2499.5903
camp 1,generic,143486,947,536,87.6892,29986.4946
camp 1,generic,14,0,0,0.0112,0.0
camp 1,generic,356,0,0,0.0456,0.0
camp 1,generic,127,1,0,0.1068,0.0
camp 1,generic,72,0,0,0.0259,0.0
camp 1,generic,1058,3,0,0.1676,0.0
camp 1,generic,4228,22,3,1.1539,37.4599
camp 1,generic,5531,99,19,6.1899,1278.5147
camp 1,generic,1204,14,1,0.44,3.4127
camp 1,generic,12761,109,25,4.3348,2216.3375
camp 1,generic,5,0,0,0.004,0.0
camp 3,generic,1,0,0,0.0013,0.0
camp 3,generic,1397,3,0,0.2118,0.0
camp 3,generic,148,0,0,0.0567,0.0
camp 3,generic,9457,21,0,2.1282,0.0
camp 3,generic,3421,7,0,0.1067,0.0
camp 3,generic,46,0,0,0.027,0.0
