date,campaign_id,campaign_name,platform,spend,impressions,clicks,conversions,revenue
2025-12-17,campaign_60,Meta Campaign 60,meta,719.39,92995,1532,22,1745.69
2025-12-18,campaign_60,Meta Campaign 60,meta,760.24,103855,1911,59,8619.79
2025-12-19,campaign_60,Meta Campaign 60,meta,714.87,91829,1429,58,2198.89
2025-11-20,campaign_61,Google Campaign 61,google,554.95,103735,3042,115,6269.92
2025-11-21,campaign_61,Google Campaign 61,google,582.83,114422,2852,80,9621.09
2025-11-22,campaign_61,Google Campaign 61,google,434.42,74788,2783,64,7565.65
2025-11-23,campaign_61,Google Campaign 61,google,482.46,92241,3346,65,6271.08
2025-11-24,campaign_61,Google Campaign 61,google,552.33,102758,4094,78,7022.78
2025-11-25,campaign_61,Google Campaign 61,google,591.22,117738,3515,118,12360.66
2025-11-26,campaign_61,Google Campaign 61,google,551.08,102293,3110,39,1275.19
2025-11-27,campaign_61,Google Campaign 61,google,551.99,102633,2567,97,11717.06
2025-11-28,campaign_61,Google Campaign 61,google,608.02,124526,2967,122,18458.27
2025-11-29,campaign_61,Google Campaign 61,google,464.24,85404,2900,92,7365.98
2025-11-30,campaign_61,Google Campaign 61,google,515.14,105160,2530,119,11237.75
2025-12-01,campaign_61,Google Campaign 61,google,589.25,116955,2888,111,8701.76
2025-12-02,campaign_61,Google Campaign 61,google,630.09,133727,4067,98,7663.73
2025-12-03,campaign_61,Google Campaign 61,google,556.92,104475,3184,38,2724.46
2025-12-04,campaign_61,Google Campaign 61,google,523.32,92247,3015,86,2880.33
2025-12-05,campaign_61,Google Campaign 61,google,594.72,119138,3896,122,17127.05
2025-12-06,campaign_61,Google Campaign 61,google,510.37,103220,3706,110,13795.56
2025-12-07,campaign_61,Google Campaign 61,google,434.54,74826,2200,76,10755.16
2025-12-08,campaign_61,Google Campaign 61,google,534.21,96128,2901,133,13294.13
2025-12-09,campaign_61,Google Campaign 61,google,581.04,113719,3499,80,12254.76
2025-12-10,campaign_61,Google Campaign 61,google,555.25,103848,3693,113,14531.81
2025-12-11,campaign_61,Google Campaign 61,google,555.33,103878,2663,109,6406.47
2025-12-12,campaign_61,Google Campaign 61,google,639.44,137727,3747,159,22940.1
2025-12-13,campaign_61,Google Campaign 61,google,487.63,94229,3313,56,6568.49
2025-12-14,campaign_61,Google Campaign 61,google,429.5,73102,1579,71,6594.43
2025-12-15,campaign_61,Google Campaign 61,google,538.5,97676,3825,220,8778.95
2025-12-16,campaign_61,Google Campaign 61,google,665.34,149112,4316,120,11871.7
2025-12-17,campaign_61,Google Campaign 61,google,573.49,110782,2826,103,10681.56
2025-12-18,campaign_61,Google Campaign 61,google,616.23,127909,4709,155,20459.13
2025-12-19,campaign_61,Google Campaign 61,google,603.87,122831,4272,109,10480.21
2025-11-20,campaign_62,Tiktok Campaign 62,tiktok,455.33,83901,948,20,1563.06
2025-11-21,campaign_62,Tiktok Campaign 62,tiktok,425.66,73326,609,14,653.4
2025-11-22,campaign_62,Tiktok Campaign 62,tiktok,370.04,65194,708,15,1286.64
2025-11-23,campaign_62,Tiktok Campaign 62,tiktok,358.77,61281,660,10,992.04
2025-11-24,campaign_62,Tiktok Campaign 62,tiktok,393.36,62618,869,5,413.95
2025-11-25,campaign_62,Tiktok Campaign 62,tiktok,378.43,57955,563,9,1333.35
2025-11-26,campaign_62,Tiktok Campaign 62,tiktok,388.55,61096,401,6,952.53
2025-11-27,campaign_62,Tiktok Campaign 62,tiktok,440.9,78668,631,11,1460.1
2025-11-28,campaign_62,Tiktok Campaign 62,tiktok,438.08,77667,809,11,1418.12
2025-11-29,campaign_62,Tiktok Campaign 62,tiktok,337.58,54259,554,11,721.47
2025-11-30,campaign_62,Tiktok Campaign 62,tiktok,354.35,59780,700,6,261.21
2025-12-01,campaign_62,Tiktok Campaign 62,tiktok,345.07,48187,629,12,1689.98
2025-12-02,campaign_62,Tiktok Campaign 62,tiktok,404.98,66373,803,8,711.9
2025-12-03,campaign_62,Tiktok Campaign 62,tiktok,344.9,48141,464,12,1183.31
2025-12-04,campaign_62,Tiktok Campaign 62,tiktok,375.77,57145,398,6,963.32
2025-12-05,campaign_62,Tiktok Campaign 62,tiktok,425.45,73252,773,11,294.81
2025-12-06,campaign_62,Tiktok Campaign 62,tiktok,403.49,77511,961,14,1174.81
2025-12-07,campaign_62,Tiktok Campaign 62,tiktok,329.6,51723,696,10,1442.88
2025-12-08,campaign_62,Tiktok Campaign 62,tiktok,329.42,43916,355,5,499.81
2025-12-09,campaign_62,Tiktok Campaign 62,tiktok,442.59,79274,870,19,2165.82
2025-12-10,campaign_62,Tiktok Campaign 62,tiktok,451.34,82441,855,21,2398.25
2025-12-11,campaign_62,Tiktok Campaign 62,tiktok,396.24,63538,829,8,565.0
2025-12-12,campaign_62,Tiktok Campaign 62,tiktok,415.74,69946,641,5,499.25
2025-12-13,campaign_62,Tiktok Campaign 62,tiktok,329.19,51593,621,8,334.13
2025-12-14,campaign_62,Tiktok Campaign 62,tiktok,361.66,62275,720,8,837.84
2025-12-15,campaign_62,Tiktok Campaign 62,tiktok,375.42,57036,709,7,700.34
2025-12-16,campaign_62,Tiktok Campaign 62,tiktok,444.89,80099,1020,9,675.21
2025-12-17,campaign_62,Tiktok Campaign 62,tiktok,376.99,57515,603,7,483.23
2025-12-18,campaign_62,Tiktok Campaign 62,tiktok,341.21,47115,579,10,302.41
2025-12-19,campaign_62,Tiktok Campaign 62,tiktok,401.71,65306,835,8,1132.11
2025-11-20,campaign_63,Snapchat Campaign 63,snapchat,760.04,93906,653,8,1111.55
2025-11-21,campaign_63,Snapchat Campaign 63,snapchat,853.53,118428,929,8,368.56
2025-11-22,campaign_63,Snapchat Campaign 63,snapchat,819.46,128428,732,12,415.12
2025-11-23,campaign_63,Snapchat Campaign 63,snapchat,880.62,148312,1490,14,1295.98
2025-11-24,campaign_63,Snapchat Campaign 63,snapchat,893.94,129908,1347,9,924.43
2025-11-25,campaign_63,Snapchat Campaign 63,snapchat,864.67,121541,1356,21,2405.55
2025-11-26,campaign_63,Snapchat Campaign 63,snapchat,1085.48,191541,2411,39,2998.3
2025-11-27,campaign_63,Snapchat Campaign 63,snapchat,885.26,127397,897,10,1480.97
2025-11-28,campaign_63,Snapchat Campaign 63,snapchat,831.79,112472,1063,10,985.27
2025-11-29,campaign_63,Snapchat Campaign 63,snapchat,681.11,88724,581,2,243.74
2025-11-30,campaign_63,Snapchat Campaign 63,snapchat,839.1,134656,1023,14,1483.86
2025-12-01,campaign_63,Snapchat Campaign 63,snapchat,892.82,129584,1074,7,724.08
2025-12-02,campaign_63,Snapchat Campaign 63,snapchat,857.24,119460,835,11,672.45
2025-12-03,campaign_63,Snapchat Campaign 63,snapchat,762.54,94524,898,10,1572.09
2025-12-04,campaign_63,Snapchat Campaign 63,snapchat,860.7,120426,1127,9,1213.88
2025-12-05,campaign_63,Snapchat Campaign 63,snapchat,1019.31,168901,1184,17,2041.36
2025-12-06,campaign_63,Snapchat Campaign 63,snapchat,800.23,122471,962,11,596.54
2025-12-07,campaign_63,Snapchat Campaign 63,snapchat,749.85,107535,877,6,566.78
2025-12-08,campaign_63,Snapchat Campaign 63,snapchat,841.02,114983,1182,17,1362.75
2025-12-09,campaign_63,Snapchat Campaign 63,snapchat,850.26,117523,748,5,596.66
2025-12-10,campaign_63,Snapchat Campaign 63,snapchat,862.97,121063,893,10,1204.97
2025-12-11,campaign_63,Snapchat Campaign 63,snapchat,882.95,126735,944,15,506.93
2025-12-12,campaign_63,Snapchat Campaign 63,snapchat,889.53,128630,1004,15,696.93
2025-12-13,campaign_63,Snapchat Campaign 63,snapchat,739.49,104585,1044,6,830.58
2025-12-14,campaign_63,Snapchat Campaign 63,snapchat,920.95,162208,1425,22,2146.66
2025-12-15,campaign_63,Snapchat Campaign 63,snapchat,885.99,127608,963,18,2711.7
2025-12-16,campaign_63,Snapchat Campaign 63,snapchat,854.36,118660,547,6,644.72
2025-12-17,campaign_63,Snapchat Campaign 63,snapchat,1000.06,162581,1392,12,728.71
2025-12-18,campaign_63,Snapchat Campaign 63,snapchat,781.02,99163,635,9,254.8
2025-12-19,campaign_63,Snapchat Campaign 63,snapchat,848.9,117149,834,10,627.05
2025-11-20,campaign_64,Linkedin Campaign 64,linkedin,393.28,29359,118,0,0.0
2025-11-21,campaign_64,Linkedin Campaign 64,linkedin,526.58,52636,253,6,683.69
2025-11-22,campaign_64,Linkedin Campaign 64,linkedin,347.83,27018,129,2,132.29
2025-11-23,campaign_64,Linkedin Campaign 64,linkedin,338.37,25568,123,1,54.67
2025-11-24,campaign_64,Linkedin Campaign 64,linkedin,380.6,27497,133,2,252.66
2025-11-25,campaign_64,Linkedin Campaign 64,linkedin,406.85,31421,153,2,174.0
2025-11-26,campaign_64,Linkedin Campaign 64,linkedin,449.47,38349,246,3,155.1
2025-11-27,campaign_64,Linkedin Campaign 64,linkedin,350.22,23282,116,1,54.17
2025-11-28,campaign_64,Linkedin Campaign 64,linkedin,439.71,36700,143,3,136.57
2025-11-29,campaign_64,Linkedin Campaign 64,linkedin,337.06,25371,95,2,68.93
2025-11-30,campaign_64,Linkedin Campaign 64,linkedin,427.5,40812,124,2,69.24
2025-12-01,campaign_64,Linkedin Campaign 64,linkedin,489.44,45472,148,2,312.16
2025-12-02,campaign_64,Linkedin Campaign 64,linkedin,420.33,33536,137,3,95.03
2025-12-03,campaign_64,Linkedin Campaign 64,linkedin,499.45,47351,178,3,214.41
2025-12-04,campaign_64,Linkedin Campaign 64,linkedin,379.01,27268,108,2,199.01
2025-12-05,campaign_64,Linkedin Campaign 64,linkedin,444.81,37557,172,2,235.43
2025-12-06,campaign_64,Linkedin Campaign 64,linkedin,326.74,23840,120,3,93.12
2025-12-07,campaign_64,Linkedin Campaign 64,linkedin,434.15,42092,184,3,415.28
2025-12-08,campaign_64,Linkedin Campaign 64,linkedin,391.37,29075,145,2,149.74
2025-12-09,campaign_64,Linkedin Campaign 64,linkedin,398.01,30070,152,3,370.08
2025-12-10,campaign_64,Linkedin Campaign 64,linkedin,370.18,26011,134,2,96.54
2025-12-11,campaign_64,Linkedin Campaign 64,linkedin,431.75,35384,149,5,348.47
2025-12-12,campaign_64,Linkedin Campaign 64,linkedin,478.92,43538,187,5,609.82
2025-12-13,campaign_64,Linkedin Campaign 64,linkedin,362.68,29374,171,3,442.59
2025-12-14,campaign_64,Linkedin Campaign 64,linkedin,314.54,22093,102,2,271.21
2025-12-15,campaign_64,Linkedin Campaign 64,linkedin,476.13,43033,294,8,696.1
2025-12-16,campaign_64,Linkedin Campaign 64,linkedin,459.79,40129,247,3,131.53
2025-12-17,campaign_64,Linkedin Campaign 64,linkedin,541.38,55634,253,4,489.92
2025-12-18,campaign_64,Linkedin Campaign 64,linkedin,439.42,36652,164,2,59.64
2025-12-19,campaign_64,Linkedin Campaign 64,linkedin,392.06,29177,193,1,43.43
2025-11-20,campaign_65,Meta Campaign 65,meta,400.64,37761,483,9,549.89
2025-11-21,campaign_65,Meta Campaign 65,meta,618.31,89939,1287,32,3560.5
2025-11-22,campaign_65,Meta Campaign 65,meta,423.58,49659,708,20,1671.7
2025-11-23,campaign_65,Meta Campaign 65,meta,422.91,49502,662,14,1584.5
2025-11-24,campaign_65,Meta Campaign 65,meta,467.93,51512,696,19,2077.85
2025-11-25,campaign_65,Meta Campaign 65,meta,456.34,48990,989,27,2622.87
2025-11-26,campaign_65,Meta Campaign 65,meta,557.92,73230,1011,27,3907.54
2025-11-27,campaign_65,Meta Campaign 65,meta,565.11,75127,643,19,2949.24
2025-11-28,campaign_65,Meta Campaign 65,meta,608.13,87002,1379,19,1827.44
2025-11-29,campaign_65,Meta Campaign 65,meta,319.35,28227,434,12,863.09
2025-11-30,campaign_65,Meta Campaign 65,meta,500.34,69285,1024,36,2361.1
2025-12-01,campaign_65,Meta Campaign 65,meta,533.75,67023,1173,35,3326.19
2025-12-02,campaign_65,Meta Campaign 65,meta,504.0,59758,863,16,1564.47
2025-12-03,campaign_65,Meta Campaign 65,meta,557.73,73180,1123,31,4379.44
2025-12-04,campaign_65,Meta Campaign 65,meta,457.33,49203,510,13,1866.09
2025-12-05,campaign_65,Meta Campaign 65,meta,676.52,107672,1825,30,3583.42
2025-12-06,campaign_65,Meta Campaign 65,meta,408.18,46114,619,14,1471.16
2025-12-07,campaign_65,Meta Campaign 65,meta,416.47,48005,526,10,1063.52
2025-12-08,campaign_65,Meta Campaign 65,meta,507.55,60604,943,25,1715.41
2025-12-09,campaign_65,Meta Campaign 65,meta,536.46,67703,972,31,3136.12
2025-12-10,campaign_65,Meta Campaign 65,meta,406.71,38914,491,14,519.58
2025-12-11,campaign_65,Meta Campaign 65,meta,499.06,58592,1027,25,1666.12
2025-12-12,campaign_65,Meta Campaign 65,meta,521.78,64050,1326,29,1740.49
2025-12-13,campaign_65,Meta Campaign 65,meta,498.9,68889,1252,25,1395.57
2025-12-14,campaign_65,Meta Campaign 65,meta,376.82,39299,463,10,452.03
2025-12-15,campaign_65,Meta Campaign 65,meta,478.07,53768,761,17,1497.3
2025-12-16,campaign_65,Meta Campaign 65,meta,505.95,60221,1134,41,2885.06
2025-12-17,campaign_65,Meta Campaign 65,meta,561.76,74241,1141,19,2196.93
2025-12-18,campaign_65,Meta Campaign 65,meta,599.16,84456,1332,33,2412.15
2025-12-19,campaign_65,Meta Campaign 65,meta,548.07,70666,883,18,1020.13
2025-11-20,campaign_66,Google Campaign 66,google,166.74,31645,1100,41,6421.06
2025-11-21,campaign_66,Google Campaign 66,google,166.3,31479,1079,30,1532.3
2025-11-22,campaign_66,Google Campaign 66,google,162.08,35178,932,21,1765.38
2025-11-23,campaign_66,Google Campaign 66,google,160.04,34300,1074,35,2295.27
2025-11-24,campaign_66,Google Campaign 66,google,178.96,36457,1289,54,5796.8
2025-11-25,campaign_66,Google Campaign 66,google,184.31,38667,1233,37,1195.26
2025-11-26,campaign_66,Google Campaign 66,google,176.85,35599,658,17,2315.43
2025-11-27,campaign_66,Google Campaign 66,google,144.14,23647,684,19,1734.8
2025-11-28,campaign_66,Google Campaign 66,google,166.28,31471,891,29,1233.3
2025-11-29,campaign_66,Google Campaign 66,google,157.98,33422,1455,57,3355.28
2025-11-30,campaign_66,Google Campaign 66,google,144.05,27789,675,20,1511.21
2025-12-01,campaign_66,Google Campaign 66,google,197.86,44562,1149,54,4366.43
2025-12-02,campaign_66,Google Campaign 66,google,166.59,31591,1014,27,1483.86
2025-12-03,campaign_66,Google Campaign 66,google,220.02,55103,1803,56,5047.4
2025-12-04,campaign_66,Google Campaign 66,google,214.44,52344,1299,69,4446.56
2025-12-05,campaign_66,Google Campaign 66,google,181.54,37515,1112,51,2145.74
2025-12-06,campaign_66,Google Campaign 66,google,169.17,38324,1257,66,5755.67
2025-12-07,campaign_66,Google Campaign 66,google,145.35,28292,698,23,2037.9
2025-12-08,campaign_66,Google Campaign 66,google,175.41,35022,1139,34,1172.15
2025-12-09,campaign_66,Google Campaign 66,google,149.57,25464,1043,47,6528.09
2025-12-10,campaign_66,Google Campaign 66,google,175.67,35127,1035,49,8197.08
2025-12-11,campaign_66,Google Campaign 66,google,175.64,35113,1144,53,3311.93
2025-12-12,campaign_66,Google Campaign 66,google,166.77,31659,828,24,3791.66
2025-12-13,campaign_66,Google Campaign 66,google,154.61,32011,864,26,1176.18
2025-12-14,campaign_66,Google Campaign 66,google,135.25,24496,664,13,1466.26
2025-12-15,campaign_66,Google Campaign 66,google,181.79,37619,790,26,2158.45
2025-12-16,campaign_66,Google Campaign 66,google,136.5,21209,634,15,765.51
2025-12-17,campaign_66,Google Campaign 66,google,217.83,54010,1938,54,6944.11
2025-12-18,campaign_66,Google Campaign 66,google,148.93,25246,835,17,2397.52
2025-12-19,campaign_66,Google Campaign 66,google,140.92,22604,728,29,4512.5
2025-11-20,campaign_67,Tiktok Campaign 67,tiktok,727.32,97659,1035,14,499.13
2025-11-21,campaign_67,Tiktok Campaign 67,tiktok,867.59,138960,1554,25,3155.09
2025-11-22,campaign_67,Tiktok Campaign 67,tiktok,790.03,135561,1301,22,2426.37
2025-11-23,campaign_67,Tiktok Campaign 67,tiktok,850.18,156990,1778,27,3468.73
2025-11-24,campaign_67,Tiktok Campaign 67,tiktok,985.07,179144,2120,43,4540.74
2025-11-25,campaign_67,Tiktok Campaign 67,tiktok,694.45,89031,927,16,920.49
2025-11-26,campaign_67,Tiktok Campaign 67,tiktok,909.64,152758,1699,27,1575.55
2025-11-27,campaign_67,Tiktok Campaign 67,tiktok,924.68,157853,2136,30,2954.63
2025-11-28,campaign_67,Tiktok Campaign 67,tiktok,973.38,174916,1436,22,1771.05
2025-11-29,campaign_67,Tiktok Campaign 67,tiktok,800.17,139063,1083,21,1707.87
2025-11-30,campaign_67,Tiktok Campaign 67,tiktok,804.29,140500,1554,26,1551.36
2025-12-01,campaign_67,Tiktok Campaign 67,tiktok,837.06,129353,1529,17,2243.46
2025-12-02,campaign_67,Tiktok Campaign 67,tiktok,801.02,118455,1138,12,989.71
2025-12-03,campaign_67,Tiktok Campaign 67,tiktok,887.85,145528,1046,11,716.55
2025-12-04,campaign_67,Tiktok Campaign 67,tiktok,916.31,155007,1117,21,3087.05
2025-12-05,campaign_67,Tiktok Campaign 67,tiktok,972.28,174523,1526,12,857.35
2025-12-06,campaign_67,Tiktok Campaign 67,tiktok,811.26,142945,1080,14,1313.54
2025-12-07,campaign_67,Tiktok Campaign 67,tiktok,886.88,170835,1388,25,2990.17
2025-12-08,campaign_67,Tiktok Campaign 67,tiktok,875.81,141606,1166,21,1102.44
2025-12-09,campaign_67,Tiktok Campaign 67,tiktok,905.39,151335,1316,9,1144.72
2025-12-10,campaign_67,Tiktok Campaign 67,tiktok,932.91,160673,1834,29,1103.36
2025-12-11,campaign_67,Tiktok Campaign 67,tiktok,884.83,144539,1748,37,5986.02
2025-12-12,campaign_67,Tiktok Campaign 67,tiktok,931.52,160195,1487,15,1126.78
2025-12-13,campaign_67,Tiktok Campaign 67,tiktok,598.12,77700,653,8,984.98
2025-12-14,campaign_67,Tiktok Campaign 67,tiktok,734.68,117231,1040,21,1350.59
2025-12-15,campaign_67,Tiktok Campaign 67,tiktok,1025.3,194073,1551,13,1404.15
2025-12-16,campaign_67,Tiktok Campaign 67,tiktok,1060.27,207537,2307,18,1293.18
2025-12-17,campaign_67,Tiktok Campaign 67,tiktok,920.94,156578,1923,38,3824.15
2025-12-18,campaign_67,Tiktok Campaign 67,tiktok,770.41,109574,1128,19,1589.53
2025-12-19,campaign_67,Tiktok Campaign 67,tiktok,897.17,148600,1582,21,1601.65
2025-11-20,campaign_68,Snapchat Campaign 68,snapchat,538.79,75489,685,13,1554.83
2025-11-21,campaign_68,Snapchat Campaign 68,snapchat,576.96,86563,855,8,781.78
2025-11-22,campaign_68,Snapchat Campaign 68,snapchat,512.84,80463,702,10,1143.63
2025-11-23,campaign_68,Snapchat Campaign 68,snapchat,506.68,78540,583,7,850.35
2025-11-24,campaign_68,Snapchat Campaign 68,snapchat,508.56,67254,440,6,798.76
2025-11-25,campaign_68,Snapchat Campaign 68,snapchat,483.75,60853,488,4,137.38
2025-11-26,campaign_68,Snapchat Campaign 68,snapchat,537.18,75037,456,7,524.54
2025-11-27,campaign_68,Snapchat Campaign 68,snapchat,505.62,66481,848,9,732.96
2025-11-28,campaign_68,Snapchat Campaign 68,snapchat,578.36,86985,628,9,785.47
2025-11-29,campaign_68,Snapchat Campaign 68,snapchat,550.36,92665,750,8,612.93
2025-11-30,campaign_68,Snapchat Campaign 68,snapchat,385.65,45499,412,4,135.01
2025-12-01,campaign_68,Snapchat Campaign 68,snapchat,611.45,97222,841,11,945.93
2025-12-02,campaign_68,Snapchat Campaign 68,snapchat,451.71,53059,204,4,546.81
2025-12-03,campaign_68,Snapchat Campaign 68,snapchat,494.57,63605,610,5,613.93
2025-12-04,campaign_68,Snapchat Campaign 68,snapchat,602.82,94498,840,11,683.33
2025-12-05,campaign_68,Snapchat Campaign 68,snapchat,597.6,92867,758,6,812.68
2025-12-06,campaign_68,Snapchat Campaign 68,snapchat,505.32,78118,582,9,557.89
2025-12-07,campaign_68,Snapchat Campaign 68,snapchat,524.36,84116,790,12,1156.36
2025-12-08,campaign_68,Snapchat Campaign 68,snapchat,530.61,73214,552,10,464.66
2025-12-09,campaign_68,Snapchat Campaign 68,snapchat,488.51,62056,599,3,454.13
2025-12-10,campaign_68,Snapchat Campaign 68,snapchat,524.74,71604,683,6,348.69
2025-12-11,campaign_68,Snapchat Campaign 68,snapchat,535.02,74437,527,3,157.1
2025-12-12,campaign_68,Snapchat Campaign 68,snapchat,601.6,94116,985,16,942.26
2025-12-13,campaign_68,Snapchat Campaign 68,snapchat,530.69,86159,809,9,1637.82
2025-12-14,campaign_68,Snapchat Campaign 68,snapchat,497.76,75798,890,9,869.54
2025-12-15,campaign_68,Snapchat Campaign 68,snapchat,596.65,92573,831,17,701.83
2025-12-16,campaign_68,Snapchat Campaign 68,snapchat,507.8,67054,608,4,218.53
2025-12-17,campaign_68,Snapchat Campaign 68,snapchat,609.31,96541,959,9,1436.59
2025-12-18,campaign_68,Snapchat Campaign 68,snapchat,614.98,98348,771,8,581.09
2025-12-19,campaign_68,Snapchat Campaign 68,snapchat,532.18,73647,523,5,670.98
2025-11-20,campaign_69,Linkedin Campaign 69,linkedin,945.74,89316,458,4,314.34
2025-11-21,campaign_69,Linkedin Campaign 69,linkedin,807.18,65061,303,8,459.54
2025-11-22,campaign_69,Linkedin Campaign 69,linkedin,579.68,39477,166,5,575.92
2025-11-23,campaign_69,Linkedin Campaign 69,linkedin,774.4,70452,303,8,405.7
2025-11-24,campaign_69,Linkedin Campaign 69,linkedin,774.2,59852,279,5,444.42
2025-11-25,campaign_69,Linkedin Campaign 69,linkedin,791.41,62543,314,8,673.53
2025-11-26,campaign_69,Linkedin Campaign 69,linkedin,870.33,75639,261,7,490.02
2025-11-27,campaign_69,Linkedin Campaign 69,linkedin,727.38,52833,272,2,240.45
2025-11-28,campaign_69,Linkedin Campaign 69,linkedin,858.15,73537,246,4,446.91
2025-11-29,campaign_69,Linkedin Campaign 69,linkedin,739.17,64187,395,11,1101.33
2025-11-30,campaign_69,Linkedin Campaign 69,linkedin,743.21,64892,431,11,532.9
2025-12-01,campaign_69,Linkedin Campaign 69,linkedin,863.65,74483,393,4,667.84
2025-12-02,campaign_69,Linkedin Campaign 69,linkedin,885.3,78265,531,12,819.67
2025-12-03,campaign_69,Linkedin Campaign 69,linkedin,811.66,65786,285,2,60.43
2025-12-04,campaign_69,Linkedin Campaign 69,linkedin,928.85,86154,422,6,271.34
2025-12-05,campaign_69,Linkedin Campaign 69,linkedin,779.42,60662,354,6,691.28
2025-12-06,campaign_69,Linkedin Campaign 69,linkedin,838.61,82620,420,10,1442.22
2025-12-07,campaign_69,Linkedin Campaign 69,linkedin,541.71,34474,186,3,310.04
2025-12-08,campaign_69,Linkedin Campaign 69,linkedin,815.07,66339,309,9,691.12
2025-12-09,campaign_69,Linkedin Campaign 69,linkedin,826.49,68211,328,7,897.41
