date,source,day_of_week,is_weekend,emq_score,event_volume,event_loss_rate,data_freshness_min,api_success_rate,api_latency_ms,api_errors_count,match_rate,has_incident,incident_severity,health_score,health_status
2025-10-25,segment,5,1,8.76,17341,0.0267,8.34,0.9638,103.75,3,0.7108,0,0,89.03,healthy
2025-10-25,shopify,5,1,7.27,12950,0.0442,52.11,0.9866,34.28,8,0.9363,0,0,80.47,healthy
2025-10-25,stripe,5,1,8.65,3088,0.0255,16.35,0.9946,40.56,3,0.9368,0,0,90.14,healthy
2025-10-26,meta_capi,6,1,8.53,38869,0.0355,0.52,0.9682,250.66,4,0.8333,0,0,87.11,healthy
2025-10-26,google_analytics,6,1,8.33,58839,0.0214,2.26,0.9898,77.94,7,0.8065,0,0,88.3,healthy
2025-10-26,segment,6,1,9.02,24716,0.0294,22.91,0.9644,68.8,5,0.8416,0,0,89.86,healthy
2025-10-26,shopify,6,1,7.4,16018,0.0272,11.5,0.9801,67.44,3,0.7755,0,0,82.96,healthy
2025-10-26,stripe,6,1,9.28,4149,0.0317,7.49,0.989,1.67,7,0.8926,0,0,91.96,healthy
2025-10-27,meta_capi,0,0,7.92,49971,0.0416,13.89,0.9741,49.33,8,0.7215,0,0,83.36,healthy
2025-10-27,google_analytics,0,0,7.68,94045,0.0402,1.47,0.988,43.23,1,0.8459,0,0,83.66,healthy
2025-10-27,segment,0,0,9.46,31739,0.0247,3.5,0.9636,166.66,3,0.9251,0,0,92.72,healthy
2025-10-27,shopify,0,0,7.26,18480,0.054,28.33,0.9794,61.62,4,0.8599,0,0,79.47,healthy
2025-10-27,stripe,0,0,9.41,4734,0.0213,7.78,0.9948,31.82,6,0.8585,0,0,94.08,healthy
2025-10-28,meta_capi,1,0,7.51,58946,0.0387,60.76,0.9741,47.52,11,0.877,0,0,81.21,healthy
2025-10-28,google_analytics,1,0,7.56,90215,0.0257,10.89,0.9895,136.17,5,0.8958,0,0,84.2,healthy
2025-10-28,segment,1,0,9.18,26783,0.0618,10.47,0.9549,70.33,5,0.8769,0,0,86.98,healthy
2025-10-28,shopify,1,0,8.21,20790,0.0344,47.14,0.9848,405.19,5,0.8337,0,0,86.34,healthy
2025-10-28,stripe,1,0,9.52,4324,0.0286,36.35,0.9858,88.38,4,0.935,0,0,93.63,healthy
2025-10-29,meta_capi,2,0,8.03,42898,0.0211,14.37,0.9794,184.91,6,0.8679,0,0,86.41,healthy
2025-10-29,google_analytics,2,0,7.9,85328,0.027,22.77,0.9888,205.02,4,0.9042,0,0,85.85,healthy
2025-10-29,segment,2,0,8.91,32232,0.0292,11.17,0.9589,0.32,6,0.8799,0,0,88.97,healthy
2025-10-29,shopify,2,0,7.52,21517,0.0265,5.39,0.9868,23.53,5,0.8322,0,0,83.8,healthy
2025-10-29,stripe,2,0,9.83,5986,0.0413,11.53,0.9718,120.85,5,0.7697,0,0,93.1,healthy
2025-10-30,meta_capi,3,0,8.31,59941,0.0508,42.33,0.9717,24.92,4,0.8845,0,0,84.67,healthy
2025-10-30,google_analytics,3,0,7.4,100616,0.0263,32.08,0.9842,32.59,4,0.8858,0,0,83.17,healthy
2025-10-30,segment,3,0,10.0,30760,0.0207,13.59,0.9699,39.3,7,0.8573,0,0,95.72,healthy
2025-10-30,shopify,3,0,8.11,19206,0.0379,16.71,0.989,250.16,3,0.8411,0,0,85.93,healthy
2025-10-30,stripe,3,0,10.0,4294,0.0279,18.63,0.9851,274.21,7,0.8507,0,0,95.76,healthy
2025-10-31,meta_capi,4,0,9.27,54394,0.0282,3.79,0.9657,119.29,5,0.8967,0,0,91.33,healthy
2025-10-31,google_analytics,4,0,7.92,103367,0.03,18.95,0.9899,11.1,2,0.7789,0,0,85.92,healthy
2025-10-31,segment,4,0,9.29,33804,0.031,19.94,0.9684,496.3,6,0.886,0,0,91.17,healthy
2025-10-31,shopify,4,0,7.93,18670,0.0393,2.44,0.9754,70.82,8,0.8682,0,0,83.67,healthy
2025-10-31,stripe,4,0,9.05,4204,0.043,5.06,0.9935,252.9,4,0.7779,0,0,90.22,healthy
2025-11-01,meta_capi,5,1,9.48,34899,0.032,0.52,0.9728,3.39,5,0.8776,0,0,92.37,healthy
2025-11-01,google_analytics,5,1,8.24,58058,0.0221,12.03,0.9753,7.77,2,0.8452,0,0,87.54,healthy
2025-11-01,segment,5,1,8.69,22064,0.0316,1.99,0.9556,41.71,7,0.8029,0,0,87.37,healthy
2025-11-01,shopify,5,1,8.43,12417,0.0201,4.69,0.9889,70.99,9,0.8263,0,0,88.67,healthy
2025-11-01,stripe,5,1,8.76,3581,0.0263,12.86,0.991,322.16,6,0.86,0,0,90.1,healthy
2025-11-02,meta_capi,6,1,9.42,32925,0.0238,14.19,0.9793,29.17,1,0.9043,0,0,93.61,healthy
2025-11-02,google_analytics,6,1,7.25,68228,0.0444,23.5,0.9882,258.77,5,0.8589,0,0,80.7,healthy
2025-11-02,segment,6,1,8.72,20744,0.0443,0.15,0.9624,5.92,4,0.8219,0,0,86.91,healthy
2025-11-02,shopify,6,1,8.14,12106,0.0277,36.57,0.9899,102.9,1,0.9544,0,0,87.32,healthy
2025-11-02,stripe,6,1,10.0,3194,0.0298,7.94,0.9937,72.21,8,0.833,0,0,95.9,healthy
2025-11-03,meta_capi,0,0,9.17,43521,0.0558,14.33,0.9791,2.07,3,0.8992,0,0,88.93,healthy
2025-11-03,google_analytics,0,0,7.05,110955,0.0566,4.74,0.9839,263.76,7,0.9298,0,0,78.06,healthy
2025-11-03,segment,0,0,9.08,25636,0.0297,5.89,0.9669,24.29,5,0.8359,0,0,90.28,healthy
2025-11-03,shopify,0,0,7.64,18457,0.0217,27.48,0.9897,34.23,3,0.9328,0,0,85.23,healthy
2025-11-03,stripe,0,0,9.41,4720,0.0264,12.37,0.9867,21.11,4,0.8715,0,0,93.33,healthy
2025-11-04,meta_capi,1,0,8.62,44264,0.0209,18.04,0.9736,18.94,2,0.9028,0,0,89.5,healthy
2025-11-04,google_analytics,1,0,7.72,84435,0.0315,62.19,0.9782,205.31,7,0.9109,0,0,83.43,healthy
2025-11-04,segment,1,0,8.58,25133,0.0335,24.09,0.9635,22.6,2,0.9483,0,0,87.55,healthy
2025-11-04,shopify,1,0,7.82,16090,0.0243,10.36,0.9751,283.08,2,0.9061,0,0,85.2,healthy
2025-11-04,stripe,1,0,8.69,4184,0.0245,4.81,0.9914,387.44,6,0.8622,0,0,89.97,healthy
2025-11-05,meta_capi,2,0,8.52,49969,0.0221,15.07,0.9755,105.54,3,0.8729,0,0,88.86,healthy
2025-11-05,google_analytics,2,0,7.98,104250,0.0387,5.26,0.9778,136.14,4,0.7994,0,0,84.51,healthy
2025-11-05,segment,2,0,9.26,27307,0.024,8.03,0.9672,52.99,6,0.8238,0,0,91.65,healthy
2025-11-05,shopify,2,0,8.52,23914,0.0294,14.24,0.983,26.41,3,0.8573,0,0,88.52,healthy
2025-11-05,stripe,2,0,9.66,5395,0.0276,52.05,0.9833,71.74,5,0.8451,0,0,94.21,healthy
2025-11-06,meta_capi,3,0,8.52,43820,0.03,12.05,0.9756,36.02,8,0.8167,0,0,87.6,healthy
2025-11-06,google_analytics,3,0,7.73,96262,0.0206,31.19,0.9859,40.21,5,0.8162,0,0,85.37,healthy
2025-11-06,segment,3,0,9.13,34081,0.0207,1.22,0.9659,101.92,6,0.7571,0,0,91.28,healthy
2025-11-06,shopify,3,0,6.93,22756,0.02,11.02,0.9888,136.06,4,0.8999,0,0,81.67,healthy
2025-11-06,stripe,3,0,9.62,5461,0.021,11.28,0.9933,359.79,8,0.9385,0,0,94.88,healthy
2025-11-07,meta_capi,4,0,8.56,55811,0.0222,9.96,0.9753,17.46,7,0.798,0,0,88.64,healthy
2025-11-07,google_analytics,4,0,6.91,101781,0.0363,5.58,0.9889,64.53,4,0.8058,0,0,79.97,healthy
2025-11-07,segment,4,0,9.45,32745,0.0211,26.72,0.9643,3.28,8,0.8355,0,0,92.55,healthy
2025-11-07,shopify,4,0,8.0,21830,0.0256,0.38,0.9897,104.59,5,0.8488,0,0,86.41,healthy
2025-11-07,stripe,4,0,8.81,4174,0.0326,33.75,0.9812,96.23,2,0.8384,0,0,89.64,healthy
2025-11-08,meta_capi,5,1,8.86,41326,0.0334,17.72,0.9785,258.72,3,0.8947,0,0,89.59,healthy
2025-11-08,google_analytics,5,1,7.77,75361,0.031,6.82,0.9897,177.24,4,0.8333,0,0,84.84,healthy
2025-11-08,segment,5,1,8.9,21646,0.0208,13.84,0.9605,4.91,5,0.8426,0,0,89.96,healthy
2025-11-08,shopify,5,1,7.72,13801,0.037,19.43,0.9866,196.65,8,0.8526,0,0,83.45,healthy
2025-11-08,stripe,5,1,9.3,3193,0.0213,5.83,0.9854,47.98,3,0.7691,0,0,93.35,healthy
2025-11-09,meta_capi,6,1,9.22,30987,0.0264,29.85,0.979,1.94,5,0.9289,0,0,91.92,healthy
2025-11-09,google_analytics,6,1,6.92,71752,0.0214,0.27,0.985,104.55,3,0.8729,0,0,81.42,healthy
2025-11-09,segment,6,1,10.0,24321,0.039,59.18,0.9513,147.98,4,0.8847,0,0,93.25,healthy
2025-11-09,shopify,6,1,8.68,12952,0.0251,18.07,0.9777,9.19,4,0.8478,0,0,89.38,healthy
2025-11-09,stripe,6,1,8.12,2949,0.0721,86.46,0.8849,574.09,56,0.8076,1,1,69.38,risk
2025-11-10,meta_capi,0,0,6.84,47522,0.0791,64.06,0.8766,524.73,55,0.7736,1,1,64.21,risk
2025-11-10,google_analytics,0,0,6.9,110337,0.0209,10.08,0.99,346.53,3,0.8812,0,0,81.62,healthy
2025-11-10,segment,0,0,9.08,26555,0.0245,9.73,0.9654,110.46,4,0.8705,0,0,90.83,healthy
2025-11-10,shopify,0,0,8.07,22557,0.0308,0.2,0.989,41.87,7,0.8341,0,0,86.04,healthy
2025-11-10,stripe,0,0,9.51,5792,0.0243,29.58,0.9947,402.24,9,0.8743,0,0,93.96,healthy
2025-11-11,meta_capi,1,0,8.17,49864,0.026,11.03,0.9761,40.28,7,0.8043,0,0,86.34,healthy
2025-11-11,google_analytics,1,0,7.49,118783,0.0279,9.23,0.988,107.16,2,0.8641,0,0,83.87,healthy
2025-11-11,segment,1,0,9.54,27512,0.0614,5.17,0.9671,10.9,3,0.742,0,0,89.61,healthy
2025-11-11,shopify,1,0,8.23,16506,0.0245,46.61,0.9875,74.7,10,0.8776,0,0,87.06,healthy
2025-11-11,stripe,1,0,8.01,3491,0.0702,66.57,0.8825,1067.06,58,0.7677,1,1,70.69,healthy
2025-11-12,meta_capi,2,0,8.25,58539,0.0321,8.02,0.9754,56.17,4,0.8521,0,0,86.42,healthy
2025-11-12,google_analytics,2,0,7.3,80449,0.0226,6.07,0.9898,93.62,5,0.8246,0,0,83.23,healthy
2025-11-12,segment,2,0,8.73,27551,0.0239,11.11,0.9646,138.25,6,0.8408,0,0,88.88,healthy
2025-11-12,shopify,2,0,7.15,19908,0.0254,26.43,0.9869,35.04,5,0.7779,0,0,82.06,healthy
2025-11-12,stripe,2,0,9.54,4606,0.0336,33.96,0.9942,128.93,6,0.8326,0,0,93.46,healthy
2025-11-13,meta_capi,3,0,7.99,49409,0.022,13.64,0.9741,63.19,2,0.8512,0,0,86.24,healthy
2025-11-13,google_analytics,3,0,7.55,102701,0.0456,14.8,0.9892,57.33,5,0.7912,0,0,82.18,healthy
2025-11-13,segment,3,0,9.2,32819,0.0208,0.64,0.9695,9.14,6,0.895,0,0,91.81,healthy
2025-11-13,shopify,3,0,8.56,20690,0.0229,25.54,0.9897,120.13,7,0.8204,0,0,89.28,healthy
2025-11-13,stripe,3,0,9.01,4097,0.0433,9.9,0.9934,126.01,1,0.9014,0,0,90.29,healthy
2025-11-14,meta_capi,4,0,8.14,49792,0.0209,20.6,0.9706,11.45,4,0.883,0,0,86.74,healthy
2025-11-14,google_analytics,4,0,8.57,106586,0.0282,29.15,0.9853,238.34,6,0.8948,0,0,88.69,healthy
2025-11-14,segment,4,0,9.33,33681,0.0539,9.09,0.9623,248.95,8,0.7843,0,0,88.56,healthy
2025-11-14,shopify,4,0,7.86,19364,0.0289,13.89,0.9883,253.34,7,0.8338,0,0,85.14,healthy
2025-11-14,stripe,4,0,10.0,5483,0.0351,7.04,0.9878,0.65,11,0.8285,0,0,94.78,healthy
2025-11-15,meta_capi,5,1,9.19,34133,0.0522,4.76,0.9732,54.31,4,0.8652,0,0,88.98,healthy
2025-11-15,google_analytics,5,1,7.56,75075,0.0625,42.86,0.9838,73.77,6,0.8196,0,0,80.15,healthy
2025-11-15,segment,5,1,8.91,18167,0.0422,1.19,0.9619,26.6,6,0.84,0,0,87.81,healthy
2025-11-15,shopify,5,1,6.89,12450,0.0316,19.0,0.9884,155.59,5,0.8135,0,0,80.22,healthy
2025-11-15,stripe,5,1,6.07,2054,0.1389,126.18,0.7839,1095.96,106,0.5626,1,2,38.44,degraded
2025-11-16,meta_capi,6,1,9.18,33947,0.0231,29.71,0.9755,89.53,3,0.8303,0,0,92.08,healthy
2025-11-16,google_analytics,6,1,7.7,58304,0.0247,0.98,0.9863,105.88,8,0.8173,0,0,84.52,healthy
2025-11-16,segment,6,1,9.21,16927,0.0508,22.58,0.9627,8.5,5,0.8697,0,0,88.61,healthy
2025-11-16,shopify,6,1,7.25,12923,0.0224,2.85,0.9849,251.82,6,0.7881,0,0,82.67,healthy
2025-11-16,stripe,6,1,9.38,3682,0.0326,48.51,0.9941,594.55,6,0.9254,0,0,92.73,healthy
2025-11-17,meta_capi,0,0,7.78,58712,0.0226,7.89,0.9792,76.74,3,0.8553,0,0,85.32,healthy
2025-11-17,google_analytics,0,0,6.81,81899,0.0401,2.79,0.9767,65.12,8,0.9113,0,0,78.07,healthy
2025-11-17,segment,0,0,8.62,26762,0.0307,1.85,0.9676,98.1,2,0.8067,0,0,88.2,healthy
2025-11-17,shopify,0,0,8.23,16516,0.025,4.9,0.9857,73.98,6,0.8994,0,0,87.35,healthy
2025-11-17,stripe,0,0,9.92,4109,0.03,6.48,0.9877,199.0,4,0.8067,0,0,95.61,healthy
2025-11-18,meta_capi,1,0,8.91,58239,0.0358,2.91,0.9715,32.37,7,0.8644,0,0,88.86,healthy
2025-11-18,google_analytics,1,0,7.56,107735,0.0211,0.74,0.9823,48.56,4,0.8262,0,0,84.4,healthy
2025-11-18,segment,1,0,7.02,20254,0.1257,121.99,0.7559,1078.8,109,0.6838,1,2,43.21,degraded
2025-11-18,shopify,1,0,8.66,22721,0.0374,19.21,0.9803,48.98,3,0.8464,0,0,88.27,healthy
2025-11-18,stripe,1,0,9.74,5421,0.0223,28.15,0.9933,157.5,5,0.8171,0,0,95.65,healthy
2025-11-19,meta_capi,2,0,8.06,52561,0.0213,10.82,0.959,26.82,6,0.9464,0,0,85.52,healthy
2025-11-19,google_analytics,2,0,8.33,104604,0.027,0.26,0.9785,175.43,7,0.9462,0,0,87.17,healthy
2025-11-19,segment,2,0,8.31,29518,0.0307,4.53,0.9699,15.23,7,0.7694,0,0,86.27,healthy
2025-11-19,shopify,2,0,7.47,23901,0.0241,13.2,0.9824,253.35,6,0.8411,0,0,83.46,healthy
2025-11-19,stripe,2,0,9.49,5737,0.0394,25.37,0.9947,28.38,6,0.8917,0,0,92.64,healthy
2025-11-20,meta_capi,3,0,7.9,58775,0.0201,0.09,0.9765,66.96,4,0.8875,0,0,85.92,healthy
2025-11-20,google_analytics,3,0,6.98,81870,0.0277,4.02,0.9882,28.12,5,0.8685,0,0,81.05,healthy
2025-11-20,segment,3,0,9.29,25777,0.0705,15.5,0.9658,72.42,3,0.8551,0,0,87.41,healthy
2025-11-20,shopify,3,0,7.27,15997,0.0737,71.38,0.8864,501.96,55,0.8243,1,1,66.69,risk
2025-11-20,stripe,3,0,9.0,4445,0.0334,35.17,0.9937,19.28,9,0.9609,0,0,90.42,healthy
2025-11-21,meta_capi,4,0,8.6,51602,0.0372,25.16,0.9779,332.48,3,0.8532,0,0,87.86,healthy
2025-11-21,google_analytics,4,0,8.27,114647,0.0292,25.38,0.9881,25.95,6,0.8682,0,0,87.21,healthy
2025-11-21,segment,4,0,9.25,32560,0.0359,35.24,0.9644,34.27,9,0.8586,0,0,89.99,healthy
2025-11-21,shopify,4,0,7.84,20964,0.031,22.84,0.989,36.36,8,0.8926,0,0,84.78,healthy
2025-11-21,stripe,4,0,9.02,4546,0.0251,20.75,0.9946,107.75,9,0.8446,0,0,91.4,healthy
2025-11-22,meta_capi,5,1,8.34,34382,0.0391,26.05,0.9689,282.04,6,0.8715,0,0,85.61,healthy
2025-11-22,google_analytics,5,1,7.01,68785,0.0371,11.9,0.9792,124.76,3,0.9501,0,0,80.02,healthy
2025-11-22,segment,5,1,8.24,25067,0.0278,16.29,0.9684,38.83,6,0.8321,0,0,86.24,healthy
2025-11-22,shopify,5,1,8.95,13034,0.0253,3.94,0.9706,68.72,4,0.8854,0,0,90.33,healthy
2025-11-22,stripe,5,1,9.79,3653,0.0287,85.84,0.9934,151.27,9,0.8906,0,0,92.26,healthy
2025-11-23,meta_capi,6,1,8.74,30140,0.031,4.64,0.9778,282.28,2,0.8331,0,0,89.29,healthy
2025-11-23,google_analytics,6,1,6.81,75327,0.0206,29.21,0.9815,423.33,5,0.9069,0,0,80.54,healthy
2025-11-23,segment,6,1,10.0,18573,0.0203,19.06,0.9699,362.69,3,0.7577,0,0,96.17,healthy
2025-11-23,shopify,6,1,8.58,15301,0.0208,3.52,0.9881,12.38,9,0.8528,0,0,89.35,healthy
2025-11-23,stripe,6,1,9.75,3366,0.0267,6.58,0.9934,112.32,7,0.7647,0,0,95.05,healthy
2025-11-24,meta_capi,0,0,8.45,55253,0.0788,23.23,0.9695,137.77,5,0.7884,0,0,82.35,healthy
2025-11-24,google_analytics,0,0,7.21,102289,0.0246,3.27,0.9886,25.1,4,0.9169,0,0,82.61,healthy
2025-11-24,segment,0,0,8.8,28661,0.0289,12.95,0.9661,41.35,4,0.8379,0,0,89.02,healthy
2025-11-24,shopify,0,0,7.4,19702,0.0225,20.13,0.9899,80.91,1,0.8443,0,0,84.12,healthy
2025-11-24,stripe,0,0,9.16,5328,0.0295,9.62,0.9923,218.1,11,0.8645,0,0,91.37,healthy
2025-11-25,meta_capi,1,0,8.67,57676,0.0384,43.72,0.9761,0.69,1,0.8597,0,0,88.21,healthy
2025-11-25,google_analytics,1,0,6.4,116709,0.0244,29.09,0.9783,69.22,5,0.796,0,0,77.96,healthy
2025-11-25,segment,1,0,8.48,31652,0.0509,17.36,0.9569,153.31,6,0.8055,0,0,84.58,healthy
2025-11-25,shopify,1,0,8.04,21481,0.0446,11.69,0.9865,34.34,4,0.9201,0,0,84.66,healthy
2025-11-25,stripe,1,0,10.0,4942,0.0215,10.63,0.9831,17.37,7,0.8261,0,0,96.3,healthy
2025-11-26,meta_capi,2,0,8.25,47679,0.0307,1.47,0.9733,4.38,5,0.9173,0,0,86.37,healthy
2025-11-26,google_analytics,2,0,7.34,113976,0.0222,8.0,0.9859,125.14,2,0.8757,0,0,83.58,healthy
2025-11-26,segment,2,0,9.33,26812,0.0216,14.88,0.967,18.51,3,0.9097,0,0,92.54,healthy
2025-11-26,shopify,2,0,8.62,17020,0.0257,14.1,0.9844,119.0,8,0.8643,0,0,88.93,healthy
2025-11-26,stripe,2,0,9.14,5453,0.0323,22.41,0.9943,106.05,5,0.8596,0,0,91.69,healthy
2025-11-27,meta_capi,3,0,8.66,58512,0.0548,4.04,0.9717,43.63,5,0.8109,0,0,85.91,healthy
2025-11-27,google_analytics,3,0,7.95,119025,0.0478,8.37,0.9836,176.88,3,0.9312,0,0,83.85,healthy
2025-11-27,segment,3,0,8.99,31958,0.0269,16.44,0.9697,208.74,5,0.7857,0,0,90.26,healthy
2025-11-27,shopify,3,0,8.42,18412,0.0301,6.87,0.9801,100.48,6,0.7629,0,0,87.51,healthy
2025-11-27,stripe,3,0,8.76,4568,0.0206,5.44,0.9931,326.58,3,0.8435,0,0,91.07,healthy
2025-11-28,meta_capi,4,0,7.91,48095,0.0277,27.83,0.9797,90.81,9,0.8737,0,0,84.85,healthy
2025-11-28,google_analytics,4,0,7.17,82341,0.0251,25.71,0.9893,111.43,0,0.889,0,0,82.82,healthy
2025-11-28,segment,4,0,8.67,34150,0.04,21.13,0.9686,74.08,4,0.8382,0,0,87.39,healthy
2025-11-28,shopify,4,0,7.94,23510,0.0676,11.22,0.9883,156.44,4,0.8876,0,0,81.95,healthy
2025-11-28,stripe,4,0,9.2,4553,0.0225,7.17,0.9878,125.07,1,0.8686,0,0,93.04,healthy
2025-11-29,meta_capi,5,1,8.13,30049,0.0253,1.17,0.9731,154.99,5,0.8055,0,0,86.29,healthy
2025-11-29,google_analytics,5,1,6.52,69399,0.0272,7.68,0.9767,136.21,4,0.8722,0,0,78.3,healthy
2025-11-29,segment,5,1,8.28,17831,0.0273,11.9,0.968,99.54,2,0.867,0,0,86.89,healthy
2025-11-29,shopify,5,1,7.5,13438,0.0345,10.38,0.9835,70.36,8,0.93,0,0,82.43,healthy
2025-11-29,stripe,5,1,10.0,3518,0.0331,0.29,0.9919,231.58,2,0.8346,0,0,96.08,healthy
2025-11-30,meta_capi,6,1,7.54,37377,0.0229,20.91,0.9792,50.38,6,0.7409,0,0,83.77,healthy
2025-11-30,google_analytics,6,1,7.53,74163,0.0324,15.49,0.9827,44.55,2,0.81,0,0,83.37,healthy
2025-11-30,segment,6,1,8.86,22076,0.0425,27.45,0.9685,14.4,5,0.8189,0,0,88.0,healthy
2025-11-30,shopify,6,1,7.67,14027,0.0423,30.46,0.9857,25.07,9,0.7766,0,0,82.52,healthy
2025-11-30,stripe,6,1,8.99,4114,0.0238,24.19,0.9887,156.5,8,0.8246,0,0,91.19,healthy
2025-12-01,meta_capi,0,0,9.06,46085,0.0334,9.33,0.9754,53.76,2,0.7921,0,0,90.54,healthy
2025-12-01,google_analytics,0,0,7.46,109508,0.0217,4.75,0.9887,50.92,4,0.8131,0,0,84.18,healthy
2025-12-01,segment,0,0,9.37,27471,0.033,19.69,0.9687,233.54,5,0.848,0,0,91.5,healthy
2025-12-01,shopify,0,0,8.73,19897,0.02,15.73,0.9873,41.81,2,0.7841,0,0,90.83,healthy
2025-12-01,stripe,0,0,9.23,4277,0.0208,13.33,0.994,69.03,8,0.846,0,0,92.94,healthy
2025-12-02,meta_capi,1,0,8.53,58099,0.022,9.9,0.968,38.95,4,0.8601,0,0,88.48,healthy
2025-12-02,google_analytics,1,0,7.69,119112,0.0212,9.3,0.989,136.66,2,0.8061,0,0,85.59,healthy
2025-12-02,segment,1,0,9.02,24698,0.0283,23.96,0.9693,7.55,5,0.904,0,0,90.22,healthy
2025-12-02,shopify,1,0,8.18,20644,0.0213,9.45,0.9752,54.23,7,0.8385,0,0,86.82,healthy
2025-12-02,stripe,1,0,9.26,4559,0.0239,51.99,0.9895,55.51,4,0.8367,0,0,92.97,healthy
2025-12-03,meta_capi,2,0,9.05,51109,0.0235,14.55,0.9774,15.71,5,0.9153,0,0,91.29,healthy
2025-12-03,google_analytics,2,0,8.3,109600,0.0271,52.24,0.9744,53.18,5,0.8062,0,0,87.02,healthy
2025-12-03,segment,2,0,8.74,28301,0.0227,5.7,0.9657,45.38,3,0.8721,0,0,89.41,healthy
2025-12-03,shopify,2,0,8.14,17894,0.0201,0.32,0.9853,2.21,5,0.9163,0,0,87.47,healthy
2025-12-03,stripe,2,0,9.1,5697,0.0279,38.19,0.9826,253.21,3,0.8583,0,0,91.53,healthy
2025-12-04,meta_capi,3,0,8.12,54544,0.0382,23.01,0.9784,51.35,5,0.8935,0,0,85.2,healthy
2025-12-04,google_analytics,3,0,6.72,106525,0.036,5.77,0.9848,15.89,10,0.855,0,0,78.23,healthy
2025-12-04,segment,3,0,9.3,34708,0.0205,11.23,0.9694,22.41,5,0.8786,0,0,92.42,healthy
2025-12-04,shopify,3,0,7.77,21210,0.0554,26.32,0.9716,186.82,6,0.8406,0,0,81.27,healthy
2025-12-04,stripe,3,0,9.05,5395,0.037,4.22,0.9876,163.15,2,0.9098,0,0,90.74,healthy
2025-12-05,meta_capi,4,0,8.57,47599,0.0416,4.36,0.977,101.89,5,0.8374,0,0,87.02,healthy
2025-12-05,google_analytics,4,0,8.36,117141,0.0234,4.9,0.9871,44.15,11,0.9286,0,0,87.74,healthy
2025-12-05,segment,4,0,9.07,33313,0.0207,3.44,0.9517,118.15,3,0.8632,0,0,90.57,healthy
2025-12-05,shopify,4,0,7.72,20067,0.0288,4.11,0.9856,230.6,4,0.8255,0,0,84.61,healthy
2025-12-05,stripe,4,0,8.72,4652,0.0302,0.03,0.9778,26.41,3,0.9427,0,0,89.16,healthy
2025-12-06,meta_capi,5,1,8.69,33078,0.0518,33.6,0.9772,85.17,6,0.8909,0,0,86.53,healthy
2025-12-06,google_analytics,5,1,7.57,62471,0.0252,7.01,0.9681,192.12,7,0.9573,0,0,83.06,healthy
2025-12-06,segment,5,1,9.17,20606,0.0477,36.86,0.9685,51.39,6,0.8527,0,0,88.92,healthy
2025-12-06,shopify,5,1,8.39,16220,0.0241,11.37,0.984,41.55,3,0.8496,0,0,88.42,healthy
2025-12-06,stripe,5,1,9.2,3557,0.0235,4.85,0.9848,15.67,5,0.7927,0,0,92.41,healthy
2025-12-07,meta_capi,6,1,8.08,34470,0.0447,3.44,0.9769,61.82,5,0.8642,0,0,84.28,healthy
2025-12-07,google_analytics,6,1,8.56,71097,0.0216,9.28,0.9861,301.08,5,0.8128,0,0,89.46,healthy
2025-12-07,segment,6,1,8.98,25102,0.0311,21.39,0.9694,64.07,5,0.8306,0,0,89.75,healthy
2025-12-07,shopify,6,1,7.7,15635,0.0275,7.72,0.9899,139.99,5,0.784,0,0,84.73,healthy
2025-12-07,stripe,6,1,10.0,3772,0.0642,10.71,0.9922,33.79,6,0.8482,0,0,92.59,healthy
2025-12-08,meta_capi,0,0,8.15,54369,0.0247,3.34,0.9761,364.04,9,0.8481,0,0,86.21,healthy
2025-12-08,google_analytics,0,0,7.35,119743,0.0267,11.99,0.9841,345.12,3,0.7769,0,0,83.01,healthy
2025-12-08,segment,0,0,8.72,34657,0.024,12.54,0.9675,7.69,9,0.8126,0,0,88.66,healthy
2025-12-08,shopify,0,0,8.02,18221,0.0236,3.8,0.9892,20.39,5,0.9164,0,0,86.69,healthy
2025-12-08,stripe,0,0,9.12,4282,0.0237,0.67,0.9931,6.18,4,0.8506,0,0,92.49,healthy
2025-12-09,meta_capi,1,0,8.34,57512,0.0242,3.29,0.978,94.0,5,0.9008,0,0,87.69,healthy
2025-12-09,google_analytics,1,0,6.96,113437,0.0328,4.0,0.9716,109.3,3,0.8887,0,0,79.79,healthy
2025-12-09,segment,1,0,9.8,26308,0.0373,5.92,0.9671,147.99,5,0.817,0,0,93.11,healthy
2025-12-09,shopify,1,0,7.45,18482,0.0225,7.42,0.9864,70.68,7,0.8624,0,0,83.61,healthy
2025-12-09,stripe,1,0,9.65,4068,0.0376,22.34,0.9895,142.72,4,0.8713,0,0,93.56,healthy
2025-12-10,meta_capi,2,0,7.65,53707,0.0373,8.18,0.9685,8.32,7,0.8887,0,0,82.25,healthy
2025-12-10,google_analytics,2,0,7.45,119951,0.0217,44.22,0.9813,358.32,2,0.7935,0,0,83.95,healthy
2025-12-10,segment,2,0,8.46,33493,0.0236,2.18,0.9673,9.54,7,0.8741,0,0,87.61,healthy
2025-12-10,shopify,2,0,8.49,20943,0.0315,7.28,0.9798,17.71,6,0.9263,0,0,87.72,healthy
2025-12-10,stripe,2,0,9.0,4776,0.0293,16.05,0.9907,442.75,3,0.8169,0,0,91.29,healthy
2025-12-11,meta_capi,3,0,8.54,50379,0.0286,20.51,0.9622,210.59,3,0.7939,0,0,87.66,healthy
